Order ID,Product Name,Category,Price,Quantity,Customer Name,Date
ORD1997,Messi,sports,,-1,john ,2024/13/01
,,Electronics,unknown,6,,2024-01-01
,MESSI,sports,381.84,,J0hn,
,MESSI,Elec ,,-1,John,
,MESSI,,,-1,J0hn,
, Messi ,Elec ,170.89,-1,JOHN,2024-01-01
2003, Messi ,,258.01,10,JOHN,
2004,MESSI,,unknown,,J0hn,
2005,,Electronics,unknown,,J0hn,2024-01-01
,,Electronics,,,JOHN,2024/13/01
ORD2007,,Elec ,,,john ,2024-01-01
ORD2008,messi,Elec ,79.63,,JOHN,
ORD2009,Messi!!,sports,,,JOHN,
,Messi!!,sports,,1,john ,2024/13/01
,Messi!!,Electronics,,,,01/02/2024
2012,Messi,Elec ,unknown,,,
2013,Messi,Electronics,,-1,John,01/02/2024
2014,,,unknown,,J0hn,
2015,Messi,Sports,116.85,,,
,Messi!!,Sports,98.19,,,
,Messi!!,,,,,
ORD2018,,Elec ,325.73,5,JOHN,2024-01-01
, Messi ,Elec ,,,,
,Messi,Electronics,unknown,-1,John,2024/13/01
,Messi,sports,,,john ,2024/13/01
2022,,,,,,2024-01-01
,Messi!!,sports,unknown,4,john ,
ORD2024,messi,Electronics,,,J0hn,
,messi,sports,,,,2024-01-01
,,sports,263.13,-1,J0hn,2024/13/01
,,sports,,-1,J0hn,01/02/2024
2028,MESSI,Sports,,,john ,2024/13/01
2029,,sports,unknown,1,,2024/13/01
2030,messi,sports,unknown,,,2024/13/01
ORD2031,Messi!!,Electronics,109.29,-1,,01/02/2024
,,,unknown,-1,J0hn,
,Messi!!,,unknown,5,JOHN,01/02/2024
,,sports,unknown,,,2024/13/01
2035,,,unknown,-1,john ,
, Messi ,Electronics,379.44,3,John,2024-01-01
,Messi,Sports,,10,JOHN,2024-01-01
2038,,sports,unknown,,J0hn,
ORD2039,MESSI,Sports,unknown,,JOHN,2024/13/01
,messi,sports,unknown,,,2024/13/01
2041, Messi ,Sports,,-1,,2024-01-01
ORD2042,,Elec ,,,,
ORD2043,MESSI,sports,177.51,,,2024/13/01
, Messi ,sports,340.74,,john ,01/02/2024
,MESSI,Electronics,,-1,,01/02/2024
,messi,sports,226.42,,,2024-01-01
2047,MESSI,Sports,,,J0hn,2024/13/01
2048,,,357.95,9,John,
,Messi,Electronics,unknown,10,John,2024-01-01
ORD2050,Messi,,,8,,
ORD2051,Messi!!,Sports,,,,
,,,369.14,2,,2024/13/01
2053,Messi!!,,39.67,,JOHN,2024/13/01
2054,Messi!!,,unknown,-1,,01/02/2024
2055,Messi,sports,,,,01/02/2024
, Messi ,Elec ,,-1,JOHN,01/02/2024
, Messi ,sports,,-1,JOHN,01/02/2024
,,Elec ,139.02,,JOHN,2024/13/01
2059,,Electronics,482.76,,,2024/13/01
2060,,sports,,,john ,
,,Electronics,145.93,,,01/02/2024
,,Elec ,unknown,,J0hn,
ORD2063,,,120.47,-1,,
,MESSI,,unknown,2,,
,Messi,,241.78,,,
,Messi,Elec ,,3,JOHN,2024-01-01
2067,,Elec ,unknown,6,,2024-01-01
2068,Messi!!,Sports,,,J0hn,2024/13/01
,MESSI,Sports,,4,john ,2024/13/01
, Messi ,,246.39,,JOHN,
,Messi!!,,276.85,-1,,
ORD2072,,,unknown,1,,
2073,MESSI,,unknown,-1,,01/02/2024
, Messi ,Sports,,,John,01/02/2024
,Messi,,206.99,8,JOHN,2024/13/01
,messi,,325.43,,john ,01/02/2024
ORD2077,messi,sports,,-1,john ,2024-01-01
,,Elec ,,2,,2024/13/01
ORD2079,,Sports,unknown,,J0hn,2024/13/01
,MESSI,Elec ,437.65,-1,john ,2024-01-01
ORD2081,Messi,Electronics,,4,John,2024-01-01
,Messi,,,1,John,2024/13/01
ORD2083,messi,,,-1,john ,
,,Electronics,426.26,-1,JOHN,2024/13/01
ORD2085,MESSI,sports,,6,JOHN,2024-01-01
2086,messi,sports,68.76,8,,2024/13/01
,,,,-1,John,
,,Sports,,,john ,2024/13/01
,MESSI,Elec ,402.36,-1,JOHN,2024-01-01
, Messi ,,,-1,,
ORD2091,,,,-1,john ,01/02/2024
,MESSI,sports,unknown,5,J0hn,2024/13/01
ORD2093,MESSI,Elec ,unknown,9,John,01/02/2024
, Messi ,Elec ,263.27,,John,
,MESSI,Sports,,4,,2024-01-01
ORD2096,Messi!!,Sports,,6,,01/02/2024
,Messi,,342.21,,JOHN,
2098,,Elec ,133.46,,john ,2024-01-01
,messi,sports,370.49,,John,
2100, Messi ,,461.7,,John,2024-01-01
ORD2101,messi,Sports,,10,John,
,,Elec ,,9,JOHN,
2103,,,149.97,,,
,,Sports,236.4,,,
,,,,,J0hn,2024/13/01
ORD2106,Messi!!,sports,46.66,,JOHN,
,Messi!!,Electronics,,5,john ,
2108,Messi!!,Sports,,8,John,
,,Elec ,416.57,,,
,Messi,Sports,,,John,2024-01-01
ORD2111,MESSI,Elec ,,-1,,01/02/2024
,,sports,unknown,,JOHN,
, Messi ,Elec ,unknown,,john ,
2114,Messi!!,sports,134.03,,john ,
,Messi!!,,,5,john ,
2116,messi,Sports,,-1,JOHN,2024-01-01
2117,,,182.92,,JOHN,
2118,messi,sports,,,,2024/13/01
,MESSI,sports,135.56,,,
,,Sports,,,John,2024/13/01
, Messi ,,132.17,7,john ,
,,Electronics,unknown,3,john ,2024-01-01
,,,,4,,01/02/2024
,,,,,John,2024-01-01
ORD2125,MESSI,,,7,JOHN,
,,,,-1,,2024-01-01
ORD2127,,,,-1,John,01/02/2024
ORD2128, Messi ,Elec ,,,J0hn,01/02/2024
,Messi,,84.71,,john ,
,,Electronics,,10,John,
ORD2131,,,,,,2024-01-01
ORD2132,Messi,Elec ,unknown,,john ,2024/13/01
ORD2133,Messi!!,,,2,JOHN,
2134,messi,Sports,,,JOHN,
ORD2135,,Electronics,,,J0hn,
,messi,,256.43,,,2024/13/01
,,Electronics,,5,,
2138,MESSI,,,,,01/02/2024
2139,MESSI,Elec ,241.01,7,john ,
,Messi,Elec ,,9,john ,2024-01-01
,,,unknown,6,J0hn,
ORD2142,Messi,Sports,,-1,J0hn,01/02/2024
,Messi,,,,,
ORD2144,Messi!!,Sports,,,John,2024-01-01
ORD2145,,Sports,59.21,,john ,01/02/2024
2146,MESSI,Sports,,,JOHN,01/02/2024
ORD2147,,,336.77,,John,
,messi,Elec ,454.33,,,2024-01-01
,,,,-1,JOHN,
,messi,,,,,01/02/2024
,messi,,,,,
,messi,Sports,,,,
2153,messi,Sports,,,JOHN,01/02/2024
,,sports,,,john ,
2155, Messi ,Elec ,,,,
2156,,Electronics,unknown,,,
2157,,,unknown,,John,2024/13/01
,Messi!!,,,-1,,2024-01-01
2159,MESSI,Elec ,unknown,3,,
ORD2160,Messi,,,,John,2024/13/01
,,,,,J0hn,
ORD2162,Messi!!,,,,J0hn,01/02/2024
,messi,Elec ,,,,01/02/2024
,,Sports,417.4,,john ,2024/13/01
2165,messi,Electronics,,4,,2024/13/01
,Messi,Sports,,,John,
2167, Messi ,Elec ,,,,2024/13/01
2168,messi,sports,unknown,1,,
, Messi ,sports,,,john ,
ORD2170,messi,Sports,,10,John,2024/13/01
, Messi ,,unknown,9,john ,
2172,,Elec ,,-1,,
2173, Messi ,,,,John,
,Messi!!,sports,unknown,,JOHN,2024/13/01
ORD2175,Messi,,,,,
,,Electronics,,-1,John,2024-01-01
ORD2177,messi,Elec ,228.91,,,
,,,,,,
2179,,Electronics,,,,
2180,Messi!!,,,-1,,
,,sports,,,john ,2024/13/01
2182, Messi ,Electronics,,,John,01/02/2024
ORD2183, Messi ,Elec ,,,John,
,MESSI,Sports,,,JOHN,
2185,messi,Sports,150.47,5,John,2024/13/01
ORD2186,Messi,,,6,,01/02/2024
2187,,Elec ,337.14,,,2024-01-01
ORD2188,,sports,unknown,,,
,messi,sports,unknown,1,John,2024/13/01
,,,395.38,,JOHN,
,,sports,unknown,,JOHN,
,MESSI,Sports,unknown,,,2024/13/01
ORD2193,MESSI,Elec ,347.16,,John,2024-01-01
ORD2194,Messi!!,sports,unknown,,John,2024/13/01
2195,messi,Electronics,,3,John,
,Messi,Electronics,unknown,,JOHN,2024/13/01
2197,Messi!!,,,,john ,
2198,MESSI,Elec ,,8,J0hn,2024/13/01
ORD2199,Messi,Sports,,,J0hn,2024/13/01
,,Elec ,unknown,,JOHN,
,Messi,,unknown,,,
2202,messi,Elec ,463.51,,,01/02/2024
2203,,Elec ,,-1,john ,2024-01-01
2204,,Electronics,,,,
,messi,,unknown,-1,J0hn,2024-01-01
ORD2206,Messi,,,5,,
ORD2207,messi,,unknown,,,2024/13/01
ORD2208,MESSI,Elec ,,2,,
,messi,Sports,,,J0hn,
,Messi,Electronics,,,J0hn,
,MESSI,,88.69,,,
,,sports,unknown,,John,2024/13/01
ORD2213,MESSI,,,,JOHN,
ORD2214,,Elec ,unknown,,,2024-01-01
,Messi!!,Electronics,,,J0hn,2024/13/01
ORD2216,MESSI,Elec ,unknown,,john ,01/02/2024
ORD2217,,Elec ,unknown,2,JOHN,2024-01-01
2218, Messi ,sports,unknown,-1,,2024/13/01
,messi,sports,unknown,10,JOHN,01/02/2024
,messi,,,-1,JOHN,
ORD2221,MESSI,Elec ,310.16,8,,2024/13/01
,messi,Electronics,,-1,JOHN,2024/13/01
,MESSI,sports,202.57,-1,john ,2024-01-01
2224,messi,,unknown,10,,2024/13/01
,,Electronics,,-1,JOHN,
,,,,,J0hn,01/02/2024
2227,,Sports,495.92,,,2024-01-01
,,Sports,42.03,-1,,2024-01-01
, Messi ,,unknown,-1,john ,
,messi,Sports,,-1,,
,,,,,,
2232,,,,,john ,
2233,messi,,,,,
ORD2234,messi,Elec ,unknown,,John,2024-01-01
ORD2235,Messi!!,Sports,,,JOHN,2024/13/01
2236,messi,,,,JOHN,2024/13/01
,messi,,,,,2024/13/01
,,sports,177.44,8,john ,2024/13/01
ORD2239,,,,,,2024-01-01
2240,messi,Electronics,,3,J0hn,2024-01-01
,messi,,,-1,john ,01/02/2024
2242,MESSI,Elec ,275.88,,,01/02/2024
, Messi ,Sports,,8,J0hn,01/02/2024
,Messi!!,Electronics,,,JOHN,2024-01-01
ORD2245,,Sports,,-1,,2024-01-01
ORD2246,Messi!!,sports,unknown,1,,2024/13/01
,Messi!!,,unknown,-1,JOHN,
ORD2248,,,,-1,,
2249,messi,Electronics,397.17,,J0hn,
,,sports,unknown,-1,JOHN,2024/13/01
ORD2251,,Sports,,,J0hn,2024-01-01
, Messi ,Sports,unknown,-1,John,2024/13/01
,Messi,Sports,86.55,-1,JOHN,
ORD2254,Messi!!,Electronics,,,,2024/13/01
ORD2255,,sports,,,john ,2024/13/01
, Messi ,,,,,01/02/2024
ORD2257,,,,,,2024-01-01
2258,,,,,JOHN,01/02/2024
,,,,6,,2024-01-01
ORD2260,Messi!!,Electronics,476.03,,,2024-01-01
2261,,sports,,5,,
,,Elec ,,10,John,
,,sports,,6,,2024-01-01
,Messi!!,,,10,JOHN,2024-01-01
ORD2265,MESSI,,unknown,,JOHN,
2266,,,,3,John,
,Messi,Elec ,,1,john ,
2268,messi,Sports,494.18,-1,,2024/13/01
,messi,Electronics,164.29,,John,
,,Sports,267.96,,JOHN,2024-01-01
2271, Messi ,Electronics,,,,
ORD2272,Messi!!,Elec ,,,,
ORD2273,,Sports,unknown,,john ,2024-01-01
,,Electronics,,8,,2024-01-01
2275,Messi!!,,,1,,2024-01-01
,Messi!!,Elec ,unknown,3,,01/02/2024
,messi,Sports,38.24,,John,
,Messi,,,,J0hn,
ORD2279,messi,Sports,411.78,8,John,01/02/2024
,Messi!!,sports,,,J0hn,2024-01-01
,,,82.36,5,john ,01/02/2024
,messi,,unknown,-1,J0hn,
ORD2283,,,unknown,9,john ,2024-01-01
,MESSI,Elec ,228.31,,john ,01/02/2024
,,,,-1,john ,2024-01-01
2286,Messi,sports,unknown,,,
,,,unknown,3,,01/02/2024
,Messi,Elec ,,,JOHN,
2289,,Electronics,191.79,,,2024-01-01
,messi,Electronics,unknown,5,,2024/13/01
ORD2291,Messi!!,,329.35,,John,01/02/2024
,,Sports,,-1,,
,Messi!!,Elec ,unknown,,J0hn,
, Messi ,sports,243.12,-1,john ,2024-01-01
,Messi!!,Sports,unknown,-1,john ,
ORD2296, Messi ,sports,,,,2024/13/01
ORD2297,MESSI,,,10,J0hn,01/02/2024
2298, Messi ,Elec ,,-1,,01/02/2024
,messi,Electronics,405.08,,JOHN,2024-01-01
ORD2300,Messi!!,Sports,,5,John,
ORD2301, Messi ,,443.05,,John,2024/13/01
2302, Messi ,Electronics,unknown,,john ,2024-01-01
,Messi,Sports,unknown,,,2024/13/01
ORD2304,Messi!!,,unknown,2,John,
,,Sports,unknown,,John,2024/13/01
2306, Messi ,Sports,,10,J0hn,2024-01-01
,,Electronics,unknown,,,2024/13/01
2308,Messi,sports,366.0,7,john ,2024/13/01
,,,unknown,10,john ,
2310,,,159.54,,J0hn,2024-01-01
2311, Messi ,Electronics,,2,,2024-01-01
2312,MESSI,Electronics,,6,john ,2024/13/01
ORD2313,Messi,Sports,unknown,7,J0hn,01/02/2024
ORD2314,,Elec ,,,,
,,Sports,175.42,,,2024-01-01
,,Sports,340.85,,,2024-01-01
, Messi ,Elec ,,8,,01/02/2024
, Messi ,sports,,,,
,,,173.44,,,
,MESSI,Electronics,346.48,1,,2024-01-01
2321,,Elec ,,,,
ORD2322,Messi,Elec ,unknown,7,JOHN,2024/13/01
,MESSI,Sports,,,,
2324,,sports,,,John,2024/13/01
2325,Messi!!,Electronics,,10,john ,2024-01-01
2326, Messi ,,,,JOHN,2024-01-01
,,sports,,-1,john ,2024/13/01
2328,MESSI,,unknown,-1,,01/02/2024
ORD2329,messi,,unknown,1,J0hn,2024/13/01
,MESSI,,,-1,J0hn,2024-01-01
2331,MESSI,Electronics,,,J0hn,
,Messi,Elec ,257.32,-1,John,
2333,messi,,unknown,3,John,01/02/2024
,,Electronics,unknown,-1,,2024/13/01
,Messi!!,,unknown,,JOHN,2024/13/01
,MESSI,Sports,unknown,-1,,
ORD2337,,Electronics,,2,john ,2024-01-01
2338,MESSI,,unknown,-1,John,2024/13/01
,,Elec ,,,JOHN,01/02/2024
ORD2340,Messi!!,,,-1,,2024-01-01
,messi,Elec ,unknown,-1,J0hn,2024-01-01
2342,MESSI,Sports,,,john ,
,Messi,sports,unknown,,,2024-01-01
2344,,,299.42,1,,2024/13/01
2345,Messi,sports,152.57,,J0hn,
2346,Messi!!,sports,,,J0hn,2024-01-01
,,Electronics,328.39,,john ,2024-01-01
2348,MESSI,Electronics,,,J0hn,2024/13/01
ORD2349,,Sports,unknown,,john ,2024-01-01
,Messi!!,Electronics,,-1,JOHN,2024-01-01
,messi,sports,,-1,,
2352,,Electronics,,9,john ,2024-01-01
2353,,Sports,,,john ,
ORD2354,,sports,41.63,,john ,
ORD2355,,Elec ,304.08,,John,2024/13/01
ORD2356,messi,Electronics,26.33,,john ,2024/13/01
ORD2357,,Sports,,,J0hn,2024-01-01
, Messi ,Sports,59.76,,,2024-01-01
2359,MESSI,,,,,2024/13/01
,,Elec ,496.76,4,John,
,Messi!!,,445.58,2,,
ORD2362,messi,,244.3,7,JOHN,
ORD2363,,Electronics,277.1,,JOHN,2024-01-01
2364,messi,Electronics,,2,,
ORD2365,,Electronics,,,J0hn,2024-01-01
ORD2366,messi,Elec ,,,,01/02/2024
,,sports,,-1,J0hn,2024-01-01
,MESSI,sports,267.9,-1,J0hn,01/02/2024
2369,,sports,,-1,john ,
, Messi ,Sports,,,,
ORD2371,,sports,,,John,2024-01-01
,,,unknown,,,01/02/2024
2373,MESSI,Elec ,,-1,,2024-01-01
2374,messi,,461.8,,,
,MESSI,Sports,50.52,,john ,
2376,Messi,Electronics,unknown,3,John,2024-01-01
2377,Messi!!,Elec ,unknown,-1,JOHN,
2378,MESSI,,unknown,,john ,
,Messi!!,Elec ,,9,JOHN,2024-01-01
ORD2380,,Sports,,2,,2024-01-01
2381,,,58.34,,john ,2024-01-01
ORD2382, Messi ,sports,102.94,4,JOHN,01/02/2024
ORD2383,,sports,146.34,-1,,01/02/2024
,MESSI,Elec ,,4,JOHN,2024-01-01
,MESSI,Elec ,,7,JOHN,
ORD2386,,Electronics,,2,John,2024-01-01
ORD2387,Messi!!,,,,JOHN,2024-01-01
ORD2388,messi,,45.86,-1,,
, Messi ,sports,357.63,-1,,2024-01-01
,MESSI,sports,139.59,-1,,
,MESSI,Electronics,unknown,,,
2392,,,unknown,-1,,2024/13/01
ORD2393,messi,sports,unknown,,,2024/13/01
2394,MESSI,,unknown,,,2024-01-01
,,Electronics,,,J0hn,01/02/2024
,Messi,,299.93,-1,John,01/02/2024
ORD2397,messi,,,,John,
,messi,,unknown,-1,john ,2024-01-01
ORD2399,MESSI,Sports,,-1,,2024-01-01
ORD2400, Messi ,,125.16,-1,,01/02/2024
,,Electronics,73.32,,JOHN,
,Messi!!,,372.73,,,2024/13/01
,MESSI,sports,unknown,-1,,
ORD2404,Messi!!,,,-1,John,2024-01-01
,messi,Sports,262.87,-1,John,
ORD2406,Messi,sports,446.83,-1,,2024-01-01
,,Electronics,231.93,,,2024-01-01
, Messi ,Elec ,,,,2024/13/01
ORD2409,messi,Electronics,115.65,3,John,2024-01-01
ORD2410,,sports,313.43,-1,,
2411,MESSI,,unknown,,JOHN,
, Messi ,Elec ,,,J0hn,2024/13/01
ORD2413,messi,Elec ,,,,01/02/2024
ORD2414,Messi!!,sports,330.51,,JOHN,2024/13/01
,Messi!!,sports,409.22,,,2024/13/01
2416,MESSI,Electronics,268.41,-1,J0hn,2024/13/01
ORD2417,,,,5,J0hn,
ORD2418,MESSI,sports,unknown,,,
2419,Messi!!,,unknown,-1,,2024/13/01
2420,,Elec ,,,John,01/02/2024
,messi,Electronics,unknown,-1,JOHN,
ORD2422,Messi!!,sports,,2,,01/02/2024
,Messi,Sports,unknown,-1,John,2024/13/01
2424,Messi,,,-1,,2024/13/01
,messi,Sports,375.21,,John,
ORD2426, Messi ,Sports,unknown,,J0hn,2024-01-01
, Messi ,,unknown,-1,JOHN,
,,Electronics,unknown,,john ,
, Messi ,sports,unknown,,john ,2024/13/01
ORD2430,,sports,,,John,
ORD2431,Messi,,unknown,3,John,
,,Electronics,unknown,-1,john ,2024/13/01
2433,,Electronics,486.01,7,JOHN,
2434,Messi,,,,J0hn,2024/13/01
ORD2435,Messi!!,Sports,unknown,7,J0hn,
2436,,Sports,370.67,,John,
ORD2437, Messi ,,unknown,-1,,01/02/2024
ORD2438,MESSI,sports,,,J0hn,
2439,Messi!!,sports,,4,J0hn,01/02/2024
,Messi!!,Sports,331.47,,JOHN,
2441,,,80.47,5,,
2442,MESSI,Sports,274.99,,JOHN,01/02/2024
,,Electronics,118.98,-1,JOHN,
,,,unknown,,J0hn,2024/13/01
,,,,8,JOHN,
,,Sports,310.09,1,,
2447,Messi,,487.69,-1,,2024-01-01
, Messi ,Electronics,unknown,,J0hn,01/02/2024
ORD2449,MESSI,sports,,,J0hn,01/02/2024
2450,,Elec ,unknown,-1,,
ORD2451, Messi ,Sports,,,,
2452,Messi,Sports,unknown,2,J0hn,
ORD2453,MESSI,Electronics,83.65,5,John,2024/13/01
,,,407.15,,,2024/13/01
2455,messi,Electronics,,-1,john ,2024-01-01
2456,MESSI,,299.26,-1,JOHN,2024-01-01
ORD2457,messi,Elec ,,-1,J0hn,
, Messi ,Electronics,483.14,,,2024-01-01
ORD2459,Messi!!,,unknown,,JOHN,2024/13/01
,,sports,,,JOHN,2024-01-01
ORD2461,MESSI,Sports,,,J0hn,2024-01-01
,Messi!!,,,-1,J0hn,2024-01-01
2463,messi,Electronics,,,J0hn,01/02/2024
,Messi!!,sports,198.37,-1,John,2024-01-01
ORD2465,MESSI,sports,358.31,1,john ,
ORD2466,Messi!!,Sports,,-1,,
, Messi ,Elec ,203.23,5,,
2468,,Sports,142.52,7,,2024-01-01
2469,Messi!!,Sports,,,john ,
2470,Messi,,,-1,JOHN,
,,sports,unknown,,,2024-01-01
2472,Messi!!,,,-1,,01/02/2024
,MESSI,Electronics,,,john ,2024-01-01
,messi,sports,,,john ,
ORD2475, Messi ,,,-1,JOHN,
,,Electronics,360.71,,,
,,Sports,356.02,,,
ORD2478,Messi,Electronics,,-1,JOHN,2024-01-01
,,Electronics,,,john ,2024/13/01
,MESSI,Elec ,,,,01/02/2024
,,,,,,2024/13/01
2482,Messi!!,Sports,,3,,2024/13/01
2483,messi,,,-1,John,
2484,Messi!!,Sports,unknown,5,John,
2485,messi,,,-1,JOHN,01/02/2024
,MESSI,,,,,
,Messi,Elec ,unknown,-1,,01/02/2024
ORD2488,messi,,223.52,-1,John,01/02/2024
2489,,,,,,2024-01-01
2490,Messi!!,Sports,375.92,10,,01/02/2024
,MESSI,,,,,
,,,,,john ,
,Messi!!,Sports,,-1,JOHN,
2494,MESSI,sports,,,JOHN,
,Messi,Sports,,,J0hn,2024-01-01
2496,Messi,Sports,unknown,6,john ,2024/13/01
,Messi!!,Electronics,unknown,-1,J0hn,
ORD2498,messi,,unknown,2,john ,01/02/2024
, Messi ,Sports,unknown,,John,2024/13/01
ORD2500,,,,-1,john ,2024/13/01
,,sports,396.39,-1,John,01/02/2024
, Messi ,,439.75,,John,2024/13/01
,,sports,,-1,John,
,Messi,sports,,,J0hn,2024-01-01
ORD2505,,Sports,498.24,5,John,2024/13/01
,,Elec ,,-1,john ,
ORD2507,messi,sports,265.32,,john ,
2508,MESSI,Sports,,9,,
, Messi ,Electronics,,,,
,,Sports,,6,JOHN,01/02/2024
,,Elec ,,,,01/02/2024
, Messi ,sports,,-1,John,
,messi,Sports,,,,01/02/2024
,MESSI,Elec ,unknown,,J0hn,2024-01-01
,messi,sports,unknown,1,John,2024/13/01
,,,,,,
,Messi,Electronics,unknown,,,01/02/2024
,,Electronics,15.69,3,,
,,sports,,-1,,
,,Elec ,,1,JOHN,2024-01-01
2521,Messi!!,sports,,,,
2522,,,unknown,,,
, Messi ,,unknown,,,2024-01-01
2524,MESSI,Elec ,,,,2024-01-01
ORD2525,Messi,Elec ,,4,John,
,messi,Elec ,310.89,,,01/02/2024
,messi,,64.38,,john ,2024-01-01
2528, Messi ,,unknown,-1,John,
,MESSI,Sports,363.85,,,01/02/2024
,,Sports,,,,
2531,messi,,,,JOHN,2024-01-01
2532,Messi,,208.87,-1,,01/02/2024
,Messi,,,,J0hn,01/02/2024
2534,Messi!!,Elec ,334.73,-1,JOHN,
,MESSI,Electronics,,,JOHN,2024-01-01
2536,messi,Sports,,4,,
2537,Messi!!,Elec ,376.01,-1,John,01/02/2024
,,sports,,4,JOHN,2024/13/01
ORD2539,MESSI,Electronics,unknown,8,J0hn,
,messi,Elec ,,-1,JOHN,
,Messi!!,Sports,unknown,7,J0hn,2024-01-01
,,Electronics,unknown,7,John,2024/13/01
, Messi ,sports,,,JOHN,2024-01-01
,Messi,Electronics,unknown,1,john ,
,Messi!!,,,5,,
,,Sports,,,john ,2024-01-01
,Messi,Elec ,unknown,,,2024-01-01
,MESSI,Elec ,,,,
,,Electronics,,,JOHN,2024-01-01
,Messi,Sports,unknown,,JOHN,01/02/2024
,Messi!!,sports,,6,John,01/02/2024
2552,MESSI,,,,john ,
2553,MESSI,sports,,-1,,01/02/2024
2554,,Elec ,,6,,2024/13/01
,Messi,Elec ,,9,JOHN,2024/13/01
ORD2556,Messi,Elec ,,-1,JOHN,01/02/2024
,,Electronics,,,JOHN,2024-01-01
,Messi,sports,31.97,4,,01/02/2024
2559, Messi ,Electronics,,-1,JOHN,01/02/2024
,MESSI,,unknown,8,john ,01/02/2024
ORD2561,messi,Elec ,466.66,,john ,01/02/2024
2562,Messi!!,Sports,,-1,John,
2563,MESSI,Electronics,,7,,
,,Sports,,4,J0hn,
,Messi!!,Sports,,,John,
,,Elec ,84.8,,JOHN,
ORD2567,messi,,,6,,
,,,268.56,4,,2024-01-01
ORD2569, Messi ,,unknown,7,John,01/02/2024
ORD2570, Messi ,Sports,153.6,-1,John,
2571,messi,sports,unknown,6,,2024-01-01
,,Electronics,376.75,4,,2024-01-01
2573, Messi ,,unknown,,,01/02/2024
,MESSI,sports,unknown,4,J0hn,
2575,,Electronics,,-1,JOHN,2024-01-01
2576,Messi,Elec ,unknown,,John,
,messi,Elec ,,,JOHN,2024/13/01
2578,MESSI,Electronics,439.22,,,01/02/2024
,,,,,John,2024/13/01
2580,Messi,,310.83,,john ,
2581,messi,,,,J0hn,
,MESSI,,99.06,,,01/02/2024
2583,,Elec ,,2,JOHN,
,messi,Sports,,-1,,
2585,Messi!!,Electronics,unknown,,John,
,Messi,,,-1,john ,
,,,,,John,2024-01-01
,Messi,,,,JOHN,
, Messi ,,52.53,,John,2024/13/01
,,sports,,,J0hn,2024/13/01
2591,,Electronics,unknown,,JOHN,
2592,messi,,,7,,01/02/2024
,MESSI,,135.32,10,,2024-01-01
,MESSI,Elec ,,-1,John,2024/13/01
,Messi,sports,,,,01/02/2024
,,Electronics,,9,John,
2597,messi,,unknown,,J0hn,2024/13/01
,,sports,unknown,2,,2024-01-01
ORD2599,,sports,,,John,
,,,117.54,-1,J0hn,
,Messi,Elec ,,,JOHN,2024/13/01
,,,,-1,JOHN,
2603,,Elec ,98.15,-1,john ,01/02/2024
,MESSI,,130.87,-1,,
ORD2605,Messi,,,,,2024/13/01
ORD2606,Messi!!,Electronics,,7,,2024-01-01
,Messi,Sports,171.7,-1,,
2608,messi,Elec ,44.82,8,John,01/02/2024
,Messi,sports,unknown,-1,,01/02/2024
,,Elec ,unknown,8,,2024-01-01
ORD2611, Messi ,Sports,unknown,,,2024/13/01
ORD2612,Messi!!,sports,228.62,-1,john ,
,messi,,,,J0hn,
,,,unknown,,John,2024/13/01
2615,,sports,unknown,3,,
, Messi ,Sports,275.08,2,J0hn,
2617,,Electronics,unknown,,john ,2024/13/01
ORD2618,,Elec ,,,,01/02/2024
2619,,sports,unknown,-1,J0hn,
,MESSI,Sports,202.14,7,,
ORD2621, Messi ,Elec ,398.34,,john ,
,messi,Elec ,,-1,,2024-01-01
,,Electronics,,,john ,
2624,,,,,JOHN,2024/13/01
ORD2625,,sports,,,,2024/13/01
2626, Messi ,Elec ,unknown,5,John,01/02/2024
2627,Messi!!,,,8,john ,2024/13/01
2628,messi,Sports,,,,
2629,,Sports,,,,
,messi,Elec ,unknown,5,,
, Messi ,Elec ,unknown,,,01/02/2024
,,Elec ,unknown,,,
2633,Messi!!,sports,155.48,,john ,2024/13/01
ORD2634,,,unknown,,,2024-01-01
,MESSI,Electronics,unknown,,JOHN,
2636,,Sports,unknown,,,
,Messi!!,Electronics,,,JOHN,
,Messi,,,,,2024-01-01
ORD2639, Messi ,Electronics,489.37,,JOHN,2024-01-01
,MESSI,sports,unknown,-1,,
ORD2641,messi,,unknown,,JOHN,2024/13/01
ORD2642,,Electronics,,,JOHN,
,Messi!!,Electronics,,9,,2024-01-01
,messi,Sports,,,J0hn,
,MESSI,Elec ,349.55,8,John,2024/13/01
ORD2646,Messi!!,,,-1,John,
,MESSI,Electronics,,-1,J0hn,2024-01-01
,Messi!!,Elec ,,,john ,
2649,MESSI,Sports,440.13,-1,JOHN,
, Messi ,sports,,,john ,2024-01-01
,,,,-1,JOHN,2024-01-01
,,Sports,,,John,2024-01-01
2653,Messi,,248.36,,J0hn,2024-01-01
, Messi ,sports,,-1,,01/02/2024
2655,,sports,81.12,6,john ,01/02/2024
2656,MESSI,Electronics,,5,,2024/13/01
ORD2657,Messi!!,Elec ,unknown,3,JOHN,2024/13/01
,Messi!!,Elec ,169.72,3,,2024-01-01
2659,Messi,Sports,11.44,-1,,2024-01-01
, Messi ,Sports,,,John,01/02/2024
2661,Messi,Elec ,,,John,2024/13/01
ORD2662,Messi,,,-1,,2024-01-01
